#1


float Room-215 (4269,2)
0.0,0
29.5,1
29.75,0
30.75,1
31.0,0
33.0,1
33.25,0
33.5,1
34.0,0
34.25,1
36.25,0
36.5,1
37.5,0
37.75,1
38.25,0
38.5,1
39.0,0
39.75,1
40.75,0
41.0,1
41.25,0
45.5,1
45.75,0
56.5,1
56.75,0
57.5,1
58.25,0
58.5,1
58.75,0
59.0,1
61.0,0
61.25,1
62.75,0
63.25,1
63.5,0
63.75,1
64.5,0
64.75,1
65.0,0
65.5,1
65.75,0
68.75,1
69.25,0
78.75,1
79.0,0
79.25,1
79.5,0
80.0,1
80.25,0
81.0,1
83.0,0
83.25,1
83.5,0
83.75,1
87.25,0
87.75,1
88.0,0
88.25,1
88.5,0
88.75,1
89.0,0
90.25,1
90.5,0
105.0,1
107.75,0
108.0,1
109.25,0
109.5,1
111.5,0
112.0,1
112.75,0
116.75,1
117.0,0
128.5,1
128.75,0
129.25,1
132.5,0
133.25,1
133.75,0
134.25,1
135.0,0
135.25,1
135.5,0
135.75,1
136.25,0
136.75,1
137.25,0
137.5,1
138.0,0
200.75,1
201.0,0
201.25,1
202.25,0
202.5,1
204.5,0
204.75,1
207.25,0
207.5,1
209.0,0
212.75,1
213.0,0
224.75,1
227.25,0
227.5,1
228.5,0
229.0,1
229.5,0
230.0,1
231.75,0
232.0,1
232.5,0
232.75,1
233.0,0
237.0,1
237.25,0
246.75,1
247.0,0
247.25,1
247.5,0
247.75,1
248.0,0
248.25,1
248.75,0
249.0,1
249.25,0
249.75,1
250.75,0
251.0,1
251.25,0
251.75,1
253.25,0
253.75,1
254.25,0
254.75,1
257.25,0
270.5,1
271.0,0
272.25,1
272.5,0
273.0,1
274.0,0
274.25,1
275.25,0
275.5,1
276.0,0
276.25,1
276.75,0
277.0,1
277.25,0
277.5,1
280.75,0
281.0,1
281.25,0
287.5,1
287.75,0
295.25,1
295.5,0
296.75,1
297.25,0
297.5,1
299.25,0
299.5,1
300.0,0
300.75,1
303.5,0
303.75,1
304.25,0
304.5,1
304.75,0
366.0,1
366.5,0
368.5,1
368.75,0
369.0,1
369.25,0
369.5,1
369.75,0
370.25,1
374.0,0
374.25,1
375.0,0
375.25,1
376.0,0
376.25,1
377.75,0
381.75,1
382.0,0
389.75,1
390.0,0
392.25,1
392.5,0
393.25,1
393.5,0
394.0,1
395.5,0
395.75,1
396.0,0
396.25,1
396.5,0
396.75,1
397.0,0
397.25,1
397.5,0
397.75,1
398.0,0
398.25,1
398.5,0
399.0,1
401.25,0
405.75,1
406.0,0
406.75,1
407.0,0
438.25,1
438.75,0
439.25,1
439.5,0
440.5,1
440.75,0
441.25,1
441.75,0
442.0,1
443.25,0
443.5,1
444.75,0
445.25,1
445.5,0
446.0,1
446.5,0
447.0,1
447.25,0
447.5,1
448.0,0
448.25,1
449.0,0
